timestamp,rps_test_running,pod_count,pod_names,cpu_usage_millicores,memory_usage_mib,cpu_limit_millicores,memory_limit_mib,cpu_request_millicores,memory_request_mib,pods_ready,pods_pending,pods_failed,scaling_events,avg_latency_ms
2025-07-27T12:47:59.387507,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,423,54,0,0,0,0,1,0,0,,
2025-07-27T12:48:02.482591,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,423,54,0,0,0,0,1,0,0,,
2025-07-27T12:48:05.722076,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,423,54,0,0,0,0,1,0,0,,
2025-07-27T12:48:08.866766,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,423,54,0,0,0,0,1,0,0,,
2025-07-27T12:48:12.104194,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,394,55,0,0,0,0,1,0,0,,
2025-07-27T12:48:15.207913,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,394,55,0,0,0,0,1,0,0,,
2025-07-27T12:48:18.265198,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,394,55,0,0,0,0,1,0,0,,
2025-07-27T12:48:21.422555,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,394,55,0,0,0,0,1,0,0,,
2025-07-27T12:48:24.673616,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,394,55,0,0,0,0,1,0,0,,
2025-07-27T12:48:27.958658,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,370,53,0,0,0,0,1,0,0,,
2025-07-27T12:48:30.954567,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,370,53,0,0,0,0,1,0,0,,
2025-07-27T12:48:34.161578,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,370,53,0,0,0,0,1,0,0,,
2025-07-27T12:48:37.290622,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,370,53,0,0,0,0,1,0,0,,
2025-07-27T12:48:40.540969,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,370,53,0,0,0,0,1,0,0,,
2025-07-27T12:48:43.844015,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,379,54,0,0,0,0,1,0,0,,
2025-07-27T12:48:47.245273,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,379,54,0,0,0,0,1,0,0,,
2025-07-27T12:48:50.522739,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,379,54,0,0,0,0,1,0,0,,
2025-07-27T12:48:53.747364,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,379,54,0,0,0,0,1,0,0,,
2025-07-27T12:48:57.080499,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,422,54,0,0,0,0,1,0,0,,
2025-07-27T12:49:00.197194,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,422,54,0,0,0,0,1,0,0,,
2025-07-27T12:49:03.422690,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,422,54,0,0,0,0,1,0,0,,
2025-07-27T12:49:06.638658,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,422,54,0,0,0,0,1,0,0,,
2025-07-27T12:49:09.883006,,1,fibonacci-python-00001-deployment-78dccfc588-5mzjd,422,54,0,0,0,0,1,0,0,,
