rps,duration,test_title,iterations,avg_total_requests,std_total_requests,min_total_requests,max_total_requests,avg_min,std_min,min_min,max_min,avg_max,std_max,min_max,max_max,avg_average,std_average,min_average,max_average,avg_median,std_median,min_median,max_median,avg_p95,std_p95,min_p95,max_p95,avg_p99,std_p99,min_p99,max_p99,avg_throughput_rps,std_throughput_rps,min_throughput_rps,max_throughput_rps,total_requests,min,max,average,median,p95,p99,throughput_rps
220,60,fibonacci_python_b1,3,13917.333333333334,48.232077845903895,13888,13973,3647.6666666666665,106.35005093244352,3525,3714,476396.0,103317.21625653683,357166,539561,77342.01546722582,3785.8544692171918,74847.73941532258,81698.27463825498,68127.5,2799.659220333789,65866.5,71259.0,179080.01666666663,6248.765327313349,174202.15,186123.5,260039.68333333344,22137.86056524505,234775.88000000018,276046.50000000023,231.95555555555555,0.8038679640983897,231.46666666666667,232.88333333333333,13917.333333333334,3647.6666666666665,476396.0,77342.01546722582,68127.5,179080.01666666663,260039.68333333344,231.95555555555555
240,60,fibonacci_python_b1,3,13664.333333333334,20.984120980716188,13648,13688,3654.3333333333335,165.17061885617954,3467,3779,492805.0,46211.67132878879,461096,545827,79327.48022366253,4084.0035444515215,75595.76231968953,83690.2965371128,68518.66666666667,2655.022473225666,66327.0,71471.0,189319.1333333333,11758.891509229667,176793.59999999998,200121.15,273953.99999999965,14279.998413500527,262451.64000000013,289936.9999999987,227.7388888888889,0.3497353496785968,227.46666666666667,228.13333333333333,13664.333333333334,3654.3333333333335,492805.0,79327.48022366253,68518.66666666667,189319.1333333333,273953.99999999965,227.7388888888889
260,60,fibonacci_python_b1,3,16876.0,81.0740402348372,16815,16968,4540.333333333333,221.91064267703192,4302,4741,845811.3333333334,19714.490136276243,828156,867084,151412.7146534584,4509.015418901651,146946.41169486495,155963.2619684805,126685.83333333333,1211.2617732485962,125391.5,127792.0,365461.3666666665,41609.052672024736,324977.6,408111.09999999986,533464.2899999999,37729.091070031245,505301.2800000007,576331.5200000003,281.26666666666665,1.3512340039139596,280.25,282.8,16876.0,4540.333333333333,845811.3333333334,151412.7146534584,126685.83333333333,365461.3666666665,533464.2899999999,281.26666666666665
280,60,fibonacci_python_b1,3,16852.666666666668,184.0905574257771,16672,17040,4100.666666666667,79.00210967647214,4022,4180,637738.3333333334,65432.27822973408,595430,713104,124217.8134067738,3494.89829301146,120230.96099964384,126752.59900234742,109525.16666666667,3387.0698742915433,105830.5,112483.5,263704.7166666666,7702.490830298516,254983.5,269576.4999999999,357197.5966666667,23427.00467044889,335563.9800000001,382079.0600000001,280.8777777777778,3.0681759570962814,277.8666666666667,284.0,16852.666666666668,4100.666666666667,637738.3333333334,124217.8134067738,109525.16666666667,263704.7166666666,357197.5966666667,280.8777777777778
300,60,fibonacci_python_b1,3,16785.0,300.6043911854915,16507,17104,4989.0,145.74978559160903,4858,5146,697521.3333333334,12767.001697083513,689226,712223,136615.4649993688,7668.914325332249,127877.50692785476,142228.75648971,119270.0,7967.442751598533,110070.0,123882.0,296926.0666666666,16126.838540251214,281882.99999999994,313953.09999999986,410063.0266666669,28864.69563886193,391329.89999999997,443303.70000000024,279.75,5.0100731864248536,275.1166666666667,285.06666666666666,16785.0,4989.0,697521.3333333334,136615.4649993688,119270.0,296926.0666666666,410063.0266666669,279.75
320,60,fibonacci_python_b1,3,16991.0,264.50141776557643,16727,17256,4880.0,412.7129753230446,4482,5306,661452.6666666666,97309.03280442845,573948,766248,145817.77754180637,9773.204875871053,134646.77033549146,152789.63681473068,125660.33333333333,12360.391987446568,112340.5,136760.5,324541.66666666657,28839.293984481195,304292.5,357561.29999999993,474137.95000000036,81574.0296250094,399806.05000000005,561407.7800000003,283.18333333333334,4.408356962759606,278.78333333333336,287.6,16991.0,4880.0,661452.6666666666,145817.77754180637,125660.33333333333,324541.66666666657,474137.95000000036,283.18333333333334
340,60,fibonacci_python_b1,3,19821.333333333332,170.98635423136355,19679,20011,14944.333333333334,3399.204367691553,11618,18412,4652527.0,889039.9755449696,3781870,5558875,1209188.599712339,262374.9632685551,1038703.2594135881,1511322.216900981,1267742.1666666667,221811.27913404975,1109625.0,1521298.5,2106723.433333333,660617.6343555654,1609413.0,2856305.2,2391300.650000004,609883.2875921039,2034305.3000000084,3095510.5700000003,330.35555555555555,2.8497725705227115,327.98333333333335,333.51666666666665,19821.333333333332,14944.333333333334,4652527.0,1209188.599712339,1267742.1666666667,2106723.433333333,2391300.650000004,330.35555555555555
360,60,fibonacci_python_b1,3,19734.0,246.02642134535063,19451,19897,13184.666666666666,1827.731198325764,11100,14512,5296967.0,1548085.4219070084,3531646,6423143,1226901.5399856379,297764.8866312054,904374.5875276335,1491345.4475672408,1209020.5,334507.8261576999,839249.0,1490587.5,2288002.2833333327,529523.4837553102,1726133.0,2777796.449999999,2729612.720000002,731177.1198349145,1955553.0,3408607.7200000035,328.90000000000003,4.100440355755839,324.18333333333334,331.6166666666667,19734.0,13184.666666666666,5296967.0,1226901.5399856379,1209020.5,2288002.2833333327,2729612.720000002,328.90000000000003
380,60,fibonacci_python_b1,3,19556.666666666668,248.55851088492895,19354,19834,13456.0,2056.5964601739447,12171,15828,5009649.333333333,4495558.373899436,1420016,10051918,1234778.2410803887,1054100.4673592872,470188.04236850265,2437243.546132903,1339797.8333333333,1370770.9233561177,454577.0,2918762.5,2170092.7666666666,1526722.6007698628,900976.0999999993,3864315.6999999997,3075251.953333325,2749151.501042458,1062438.4700000002,6207516.259999975,325.9444444444444,4.14264184808215,322.56666666666666,330.56666666666666,19556.666666666668,13456.0,5009649.333333333,1234778.2410803887,1339797.8333333333,2170092.7666666666,3075251.953333325,325.9444444444444
400,60,fibonacci_python_b1,3,19533.666666666668,97.38754198219263,19422,19601,11269.333333333334,1332.703017679983,9758,12276,4650299.0,2383459.0140157645,2150231,6896888,1344480.1182712985,702234.2797842615,627419.8190908628,2030884.297343219,1442812.8333333333,926286.5882595858,576717.0,2419382.0,2482587.9499999997,1075268.6188505655,1307194.0,3416751.95,2680966.39,1094181.2698438002,1476939.0,3614599.120000001,325.56111111111113,1.623125699703221,323.7,326.68333333333334,19533.666666666668,11269.333333333334,4650299.0,1344480.1182712985,1442812.8333333333,2482587.9499999997,2680966.39,325.56111111111113
420,60,fibonacci_python_b1,3,19873.666666666668,185.05764867557713,19704,20071,11873.0,1357.7890115920072,10472,13183,5246428.666666667,2317534.422971174,3167104,7744951,1319056.4429290711,488271.8323636181,954452.0425274614,1873792.6717652334,1325323.8333333333,750024.4030847151,804428.5,2184969.0,2393951.4166666665,680218.5012040403,1852049.5,3157298.5,2683307.8800000027,732408.3620834448,1997506.4,3454786.8,331.22777777777776,3.0842941445929557,328.4,334.51666666666665,19873.666666666668,11873.0,5246428.666666667,1319056.4429290711,1325323.8333333333,2393951.4166666665,2683307.8800000027,331.22777777777776
440,60,fibonacci_python_b1,3,19210.0,165.81013238038258,19103,19401,9162.333333333334,3102.4031545454136,5597,11247,4978936.333333333,2446482.473814667,2507578,7399760,1423691.1865666471,685542.24535793,706893.8873475371,2072983.9647600125,1503731.1666666667,900198.4780167001,678732.0,2463852.5,2428390.5166666666,983179.7742650887,1333390.7999999998,3235455.75,2636012.17,949553.8955529522,1585538.7599999998,3433336.75,320.1666666666667,2.763502206339729,318.3833333333333,323.35,19210.0,9162.333333333334,4978936.333333333,1423691.1865666471,1503731.1666666667,2428390.5166666666,2636012.17,320.1666666666667
460,60,fibonacci_python_b1,3,19287.0,258.3853711029322,18993,19478,11685.666666666666,3577.923466667968,8620,15617,3496778.6666666665,821503.1591590707,2675877,4318882,1172539.377016273,223271.86967855363,961368.2630221763,1406208.4936555573,1321957.0,296607.0211293893,1110307.5,1660975.0,2011273.333333333,505746.6171431827,1491227.8,2501391.9999999995,2191217.0066666654,543145.9045732096,1635125.0600000003,2720417.8799999966,321.45000000000005,4.306422851715532,316.55,324.6333333333333,19287.0,11685.666666666666,3496778.6666666665,1172539.377016273,1321957.0,2011273.333333333,2191217.0066666654,321.45000000000005
480,60,fibonacci_python_b1,3,19266.666666666668,225.4624876411447,19050,19500,10216.333333333334,1203.2083499267005,8896,11251,4171266.6666666665,3094646.3142712014,1397067,7508930,1386332.3917303607,934876.6819119641,555139.6076410257,2398446.450857143,1557856.6666666667,1141836.1366120286,564048.5,2805126.5,2387724.35,1574868.0482089706,943994.5,4067160.4,2576201.209999999,1615412.297559767,1073656.459999999,4284722.949999999,321.1111111111111,3.757708127352412,317.5,325.0,19266.666666666668,10216.333333333334,4171266.6666666665,1386332.3917303607,1557856.6666666667,2387724.35,2576201.209999999,321.1111111111111
500,60,fibonacci_python_b1,3,19283.0,73.9932429347437,19233,19368,11176.333333333334,6162.997025257544,6626,18190,3983252.0,1577152.697390776,2650454,5724429,1264475.2318960663,454245.5272662872,816900.2300213175,1725109.65030133,1389891.3333333333,559778.8182528733,783408.0,1886745.5,2179775.5999999996,814843.2339411995,1469794.5999999994,3069476.0499999993,2388804.84,852430.0600378833,1642145.8400000003,3317573.1399999997,321.3833333333334,1.233220715579062,320.55,322.8,19283.0,11176.333333333334,3983252.0,1264475.2318960663,1389891.3333333333,2179775.5999999996,2388804.84,321.3833333333334
